name,city,code,day of week,start time hour,start time minute,endhour,endminute
Fork & Spoon,Denver,,4,07,00,14,30
Fork & Spoon,Denver,,5,08,00,16,00
Fork & Spoon,Denver,,6,08,00,16,00
Fork,Chicago,,0,17,00,23,00
Fork,Chicago,,1,17,00,23,00
Fork,Chicago,,2,17,00,23,00
Fork,Chicago,,3,17,00,23,00
Fork,Chicago,,4,17,00,00,00
Fork,Chicago,,5,10,00,00,00
Fork,Chicago,,6,10,00,21,00
Fornino,Brooklyn,,0,12,00,23,00
Fornino,Brooklyn,,1,12,00,23,00
Fornino,Brooklyn,,2,12,00,23,00
Fornino,Brooklyn,,3,12,00,23,00
Fornino,Brooklyn,,4,09,00,00,00
Fornino,Brooklyn,,5,09,00,00,00
Fornino,Brooklyn,,6,12,00,23,00
Forno 301,Phoenix,,0,11,00,14,30
Forno 301,Phoenix,,0,17,00,22,00
Forno 301,Phoenix,,1,11,00,14,30
Forno 301,Phoenix,,1,17,00,22,00
Forno 301,Phoenix,,2,11,00,14,30
Forno 301,Phoenix,,2,17,00,22,00
Forno 301,Phoenix,,3,11,00,14,30
Forno 301,Phoenix,,3,17,00,22,00
Forno 301,Phoenix,,4,11,00,14,30
Forno 301,Phoenix,,4,17,00,22,00
Forno 301,Phoenix,,5,17,00,00,00
Forno 301,Phoenix,,6,17,00,00,00
Fort Defiance,Brooklyn,,0,10,00,00,00
Fort Defiance,Brooklyn,,1,10,00,15,00
Fort Defiance,Brooklyn,,2,10,00,00,00
Fort Defiance,Brooklyn,,3,10,00,00,00
Fort Defiance,Brooklyn,,4,10,00,00,00
Fort Defiance,Brooklyn,,5,09,00,00,00
Fort Defiance,Brooklyn,,6,09,00,00,00
Fort Greene,Denver,,0,17,00,23,00
Fort Greene,Denver,,1,17,00,23,00
Fort Greene,Denver,,2,17,00,23,00
Fort Greene,Denver,,3,17,00,23,00
Fort Greene,Denver,,4,17,00,00,00
Fort Greene,Denver,,5,17,00,00,00
Forte European Tapas Bar and Bistro,Las Vegas,,0,17,00,22,00
Forte European Tapas Bar and Bistro,Las Vegas,,1,12,00,22,00
Forte European Tapas Bar and Bistro,Las Vegas,,2,12,00,22,00
Forte European Tapas Bar and Bistro,Las Vegas,,3,12,00,22,00
Forte European Tapas Bar and Bistro,Las Vegas,,4,12,00,22,00
Forte European Tapas Bar and Bistro,Las Vegas,,5,12,00,22,00
Forte European Tapas Bar and Bistro,Las Vegas,,6,17,00,22,00
Fortune Village Chinese Restaurant,Sydney,,0,11,30,21,30
Fortune Village Chinese Restaurant,Sydney,,1,11,30,21,30
Fortune Village Chinese Restaurant,Sydney,,2,11,30,21,30
Fortune Village Chinese Restaurant,Sydney,,3,11,30,21,30
Fortune Village Chinese Restaurant,Sydney,,4,11,30,21,30
Fortune Village Chinese Restaurant,Sydney,,5,11,30,21,30
FORTYTWO Restaurant/Cafe,Sydney,,0,10,00,14,30
FORTYTWO Restaurant/Cafe,Sydney,,1,10,00,14,30
FORTYTWO Restaurant/Cafe,Sydney,,2,10,00,14,30
FORTYTWO Restaurant/Cafe,Sydney,,3,10,00,21,00
FORTYTWO Restaurant/Cafe,Sydney,,4,10,00,21,00
FORTYTWO Restaurant/Cafe,Sydney,,5,09,00,21,00
FORTYTWO Restaurant/Cafe,Sydney,,6,09,00,21,00
Foundation Room,Houston,,1,17,00,00,00
Foundation Room,Houston,,2,17,00,00,00
Foundation Room,Houston,,3,17,00,00,00
Foundation Room,Houston,,4,17,00,01,00
Foundation Room,Houston,,5,17,00,01,00
Fountain View Fish Market,Houston,,0,11,00,19,00
Fountain View Fish Market,Houston,,1,11,00,19,00
Fountain View Fish Market,Houston,,2,11,00,19,00
Fountain View Fish Market,Houston,,3,11,00,19,00
Fountain View Fish Market,Houston,,4,11,00,19,00
Fountain View Fish Market,Houston,,5,11,00,19,00
Four Friends Kitchen,Denver,,0,06,30,14,30
Four Friends Kitchen,Denver,,1,06,30,14,30
Four Friends Kitchen,Denver,,2,06,30,14,30
Four Friends Kitchen,Denver,,3,06,30,14,30
Four Friends Kitchen,Denver,,4,06,30,14,30
Four Friends Kitchen,Denver,,5,06,30,14,30
Four Friends Kitchen,Denver,,6,06,30,14,30
Four Winds Bar and Grill,Boston,,0,13,00,02,00
Four Winds Bar and Grill,Boston,,1,13,00,02,00
Four Winds Bar and Grill,Boston,,2,13,00,02,00
Four Winds Bar and Grill,Boston,,3,13,00,02,00
Four Winds Bar and Grill,Boston,,4,13,00,02,00
Four Winds Bar and Grill,Boston,,5,13,00,02,00
Four Winds Bar and Grill,Boston,,6,13,00,22,00
Fourteen East,Detroit,,0,08,00,19,00
Fourteen East,Detroit,,1,08,00,19,00
Fourteen East,Detroit,,2,08,00,19,00
Fourteen East,Detroit,,3,08,00,19,00
Fourteen East,Detroit,,4,08,00,19,00
Fourteen East,Detroit,,5,08,00,16,00
Fourteen East,Detroit,,6,09,00,16,00
Fourteen Seventy-Two,Denver,,0,11,00,22,00
Fourteen Seventy-Two,Denver,,1,11,00,22,00
Fourteen Seventy-Two,Denver,,2,11,00,22,00
Fourteen Seventy-Two,Denver,,3,11,00,22,00
Fourteen Seventy-Two,Denver,,4,11,00,22,00
Fourteen Seventy-Two,Denver,,5,10,00,22,00
Fourteen Seventy-Two,Denver,,6,10,00,22,00
Fourth Street Bowl Coffee Shop,San Jose,,0,06,00,20,30
Fourth Street Bowl Coffee Shop,San Jose,,1,06,00,20,30
Fourth Street Bowl Coffee Shop,San Jose,,2,06,00,21,30
Fourth Street Bowl Coffee Shop,San Jose,,3,06,00,21,30
Fourth Street Bowl Coffee Shop,San Jose,,4,06,00,21,30
Fourth Street Bowl Coffee Shop,San Jose,,5,07,00,21,30
Fourth Street Bowl Coffee Shop,San Jose,,6,07,00,20,30
Fox And Bow Café,Farrer,,0,07,00,16,00
Fox And Bow Café,Farrer,,1,07,00,16,00
Fox And Bow Café,Farrer,,2,07,00,16,00
Fox And Bow Café,Farrer,,3,07,00,16,00
Fox And Bow Café,Farrer,,4,07,00,16,00
Fox And Bow Café,Farrer,,5,08,00,15,30
Fox And Bow Café,Farrer,,6,08,00,15,30
Foxcroft Wine Co. Dilworth,Charlotte,,0,10,00,23,00
Foxcroft Wine Co. Dilworth,Charlotte,,1,10,00,23,00
Foxcroft Wine Co. Dilworth,Charlotte,,2,10,00,23,00
Foxcroft Wine Co. Dilworth,Charlotte,,3,10,00,23,00
Foxcroft Wine Co. Dilworth,Charlotte,,4,10,00,23,00
Foxcroft Wine Co. Dilworth,Charlotte,,5,10,00,23,00
Foxlow Clerkenwell,London,,0,12,00,15,00
Foxlow Clerkenwell,London,,0,17,30,22,30
Foxlow Clerkenwell,London,,1,12,00,15,00
Foxlow Clerkenwell,London,,1,17,30,22,30
Foxlow Clerkenwell,London,,2,12,00,15,00
Foxlow Clerkenwell,London,,2,17,30,22,30
Foxlow Clerkenwell,London,,3,12,00,15,00
Foxlow Clerkenwell,London,,3,17,30,22,30
Foxlow Clerkenwell,London,,4,12,00,15,00
Foxlow Clerkenwell,London,,4,17,30,22,30
Foxlow Clerkenwell,London,,5,11,00,15,30
Foxlow Clerkenwell,London,,5,17,30,22,30
Foxlow Clerkenwell,London,,6,11,00,15,30
Foyer Cafe,Sydney,,0,07,00,16,00
Foyer Cafe,Sydney,,1,07,00,16,00
Foyer Cafe,Sydney,,2,07,00,16,00
Foyer Cafe,Sydney,,3,07,00,16,00
Foyer Cafe,Sydney,,4,07,00,16,00
Frances,San Francisco,,1,17,00,22,00
Frances,San Francisco,,2,17,00,22,00
Frances,San Francisco,,3,17,00,22,00
Frances,San Francisco,,4,17,00,22,30
Frances,San Francisco,,5,17,00,22,30
Frances,San Francisco,,6,17,00,22,00
Franco Manca,London,,0,11,30,23,00
Franco Manca,London,,1,11,30,23,00
Franco Manca,London,,2,11,30,23,00
Franco Manca,London,,3,11,30,23,00
Franco Manca,London,,4,11,30,23,30
Franco Manca,London,,5,11,30,23,30
Franco Manca,London,,6,11,30,23,30
Franco Manca,London,,0,12,00,23,00
Franco Manca,London,,1,12,00,23,00
Franco Manca,London,,2,12,00,23,00
Franco Manca,London,,3,12,00,23,00
Franco Manca,London,,4,12,00,23,00
Franco Manca,London,,5,12,00,23,00
Franco Manca,London,,6,12,00,22,30
Franco Manca,London,,0,09,00,23,00
Franco Manca,London,,1,09,00,23,00
Franco Manca,London,,2,09,00,23,00
Franco Manca,London,,3,09,00,23,00
Franco Manca,London,,4,09,00,23,00
Franco Manca,London,,5,09,00,23,00
Franco Manca,London,,6,09,00,23,00
Franco Manca,London,,0,12,00,17,00
Franco Manca,London,,1,12,00,23,00
Franco Manca,London,,2,12,00,23,00
Franco Manca,London,,3,12,00,23,00
Franco Manca,London,,4,12,00,23,00
Franco Manca,London,,5,12,00,23,00
Franco Manca,London,,6,12,00,23,00
Frank And Beanz,Canberra International Airport,,0,08,00,17,00
Frank And Beanz,Canberra International Airport,,1,08,00,17,00
Frank And Beanz,Canberra International Airport,,2,08,00,17,00
Frank And Beanz,Canberra International Airport,,3,08,00,17,00
Frank And Beanz,Canberra International Airport,,4,08,00,17,00
Frank And Beanz,Canberra International Airport,,5,09,00,17,00
Frank And Beanz,Canberra International Airport,,6,09,00,17,00
Frankie's Pizza,Las Vegas,,0,11,00,20,00
Frankie's Pizza,Las Vegas,,1,11,00,20,00
Frankie's Pizza,Las Vegas,,2,11,00,20,00
Frankie's Pizza,Las Vegas,,3,11,00,20,00
Frankie's Pizza,Las Vegas,,4,11,00,21,00
Frankie's Pizza,Las Vegas,,5,11,00,21,00
Frankie's Pizza,Sydney,,0,12,00,03,00
Frankie's Pizza,Sydney,,1,12,00,03,00
Frankie's Pizza,Sydney,,2,12,00,03,00
Frankie's Pizza,Sydney,,3,12,00,03,00
Frankie's Pizza,Sydney,,4,12,00,03,00
Frankie's Pizza,Sydney,,5,16,00,03,00
Frankie's Pizza,Sydney,,6,16,00,03,00
Franklin Café,Boston,,0,17,00,02,00
Franklin Café,Boston,,1,17,00,02,00
Franklin Café,Boston,,2,17,00,02,00
Franklin Café,Boston,,3,17,00,02,00
Franklin Café,Boston,,4,17,00,02,00
Franklin Café,Boston,,5,17,00,02,00
Franklin Café,Boston,,6,17,00,02,00
Frank's Americana Revival,Houston,,0,11,00,21,00
Frank's Americana Revival,Houston,,1,11,00,21,00
Frank's Americana Revival,Houston,,2,11,00,21,00
Frank's Americana Revival,Houston,,3,11,00,21,00
Frank's Americana Revival,Houston,,4,11,00,22,00
Frank's Americana Revival,Houston,,5,17,00,22,00
Frank's Americana Revival,Houston,,6,17,00,21,00
Frank's Grill,Houston,,0,05,00,14,30
Frank's Grill,Houston,,1,05,00,14,30
Frank's Grill,Houston,,2,05,00,14,30
Frank's Grill,Houston,,3,05,00,14,30
Frank's Grill,Houston,,4,05,00,14,30
Frank's Grill,Houston,,5,05,00,14,30
Frank's Grill,Houston,,6,07,00,14,30
Frank's New York Style Deli,Phoenix,,0,08,00,19,30
Frank's New York Style Deli,Phoenix,,1,08,00,19,30
Frank's New York Style Deli,Phoenix,,2,08,00,19,30
Frank's New York Style Deli,Phoenix,,3,08,00,19,30
Frank's New York Style Deli,Phoenix,,4,08,00,19,30
Frank's New York Style Deli,Phoenix,,5,08,00,19,00
Frank's Pizza,Houston,,0,11,00,22,00
Frank's Pizza,Houston,,1,11,00,22,00
Frank's Pizza,Houston,,2,11,00,22,00
Frank's Pizza,Houston,,3,11,00,01,00
Frank's Pizza,Houston,,4,11,00,03,00
Frank's Pizza,Houston,,5,11,00,03,00
Frank's Pizza,Houston,,6,11,00,22,00
Fran's Filling Station,Charlotte,,0,11,00,14,30
Fran's Filling Station,Charlotte,,0,17,30,22,00
Fran's Filling Station,Charlotte,,1,11,00,14,30
Fran's Filling Station,Charlotte,,1,17,30,22,00
Fran's Filling Station,Charlotte,,2,11,00,14,30
Fran's Filling Station,Charlotte,,2,17,30,22,00
Fran's Filling Station,Charlotte,,3,11,00,14,30
Fran's Filling Station,Charlotte,,3,17,30,22,00
Fran's Filling Station,Charlotte,,4,11,00,14,30
Fran's Filling Station,Charlotte,,4,17,30,23,00
Fran's Filling Station,Charlotte,,5,11,00,14,30
Fran's Filling Station,Charlotte,,5,17,30,23,00
Franzè & Evans,London,,0,08,00,19,30
Franzè & Evans,London,,1,08,00,19,30
Franzè & Evans,London,,2,08,00,19,30
Franzè & Evans,London,,3,08,00,19,30
Franzè & Evans,London,,4,08,00,19,30
Franzè & Evans,London,,5,09,00,19,30
Franzè & Evans,London,,6,09,30,19,30
Fraser's Kings Park,Kings Park,,0,12,00,00,00
Fraser's Kings Park,Kings Park,,1,12,00,00,00
Fraser's Kings Park,Kings Park,,2,12,00,00,00
Fraser's Kings Park,Kings Park,,3,12,00,00,00
Fraser's Kings Park,Kings Park,,4,12,00,00,00
Fraser's Kings Park,Kings Park,,5,12,00,00,00
Fraser's Kings Park,Kings Park,,6,11,30,12,00
Frasher's Smokehouse,Phoenix,,0,11,00,20,00
Frasher's Smokehouse,Phoenix,,1,11,00,20,00
Frasher's Smokehouse,Phoenix,,2,11,00,20,00
Frasher's Smokehouse,Phoenix,,3,11,00,20,00
Frasher's Smokehouse,Phoenix,,4,11,00,20,00
Frasher's Smokehouse,Phoenix,,5,11,00,20,00
Frasher's Smokehouse,Phoenix,,6,11,00,20,00
Fratelli Fresh,Sydney,,0,10,00,19,00
Fratelli Fresh,Sydney,,1,10,00,19,00
Fratelli Fresh,Sydney,,2,10,00,19,00
Fratelli Fresh,Sydney,,3,10,00,19,00
Fratelli Fresh,Sydney,,4,10,00,19,00
Fratellino Pizzeria,Melbourne,,0,17,00,22,00
Fratellino Pizzeria,Melbourne,,1,17,00,22,00
Fratellino Pizzeria,Melbourne,,2,17,00,22,00
Fratellino Pizzeria,Melbourne,,3,17,00,22,00
Fratellino Pizzeria,Melbourne,,4,17,00,22,00
Fratellino Pizzeria,Melbourne,,5,17,00,22,00
Fratellino Pizzeria,Melbourne,,6,17,00,22,00
FREEHOLD,Brooklyn,,0,07,00,02,00
FREEHOLD,Brooklyn,,1,07,00,02,00
FREEHOLD,Brooklyn,,2,07,00,02,00
FREEHOLD,Brooklyn,,3,07,00,04,00
FREEHOLD,Brooklyn,,4,07,00,04,00
FREEHOLD,Brooklyn,,5,07,00,04,00
FREEHOLD,Brooklyn,,6,07,00,02,00
Freemans,New York,,0,11,00,23,30
Freemans,New York,,1,11,00,23,30
Freemans,New York,,2,11,00,23,30
Freemans,New York,,3,11,00,23,30
Freemans,New York,,4,11,00,23,30
Freemans,New York,,5,10,00,23,30
Freemans,New York,,6,10,00,23,30
French Martini,Brisbane,,0,11,00,23,00
French Martini,Brisbane,,1,11,00,23,00
French Martini,Brisbane,,2,11,00,23,00
French Martini,Brisbane,,3,11,00,23,00
French Martini,Brisbane,,4,11,00,23,00
French Martini,Brisbane,,5,11,00,23,00
French Martini,Brisbane,,6,11,00,23,00
French Twist Barracks,Brisbane,,0,07,00,15,00
French Twist Barracks,Brisbane,,1,07,00,15,00
French Twist Barracks,Brisbane,,2,07,00,15,00
French Twist Barracks,Brisbane,,3,07,00,15,00
French Twist Barracks,Brisbane,,4,07,00,15,00
French Twist Barracks,Brisbane,,5,08,00,15,00
French Twist Barracks,Brisbane,,6,08,00,15,00
Frenchy's Chicken,Houston,,0,10,00,01,00
Frenchy's Chicken,Houston,,1,10,00,01,00
Frenchy's Chicken,Houston,,2,10,00,01,00
Frenchy's Chicken,Houston,,3,10,00,01,00
Frenchy's Chicken,Houston,,4,10,00,03,00
Frenchy's Chicken,Houston,,5,10,00,03,00
Frenchy's Chicken,Houston,,6,10,00,01,00
Fresca,San Francisco,,0,11,00,21,00
Fresca,San Francisco,,1,11,00,21,00
Fresca,San Francisco,,2,11,00,21,00
Fresca,San Francisco,,3,11,00,21,00
Fresca,San Francisco,,4,11,00,22,00
Fresca,San Francisco,,5,10,30,22,00
Fresca,San Francisco,,6,10,30,21,00
Fresh Corner Café,Detroit,,0,09,00,18,00
Fresh Corner Café,Detroit,,1,09,00,18,00
Fresh Corner Café,Detroit,,2,09,00,18,00
Fresh Corner Café,Detroit,,3,09,00,18,00
Fresh Corner Café,Detroit,,4,09,00,18,00
Fresh Corner Café,Detroit,,5,09,00,18,00
Fresh Corner Café,Detroit,,6,09,00,18,00
Fresh Fish House,Detroit,,0,11,00,19,30
Fresh Fish House,Detroit,,1,11,00,19,30
Fresh Fish House,Detroit,,2,11,00,19,30
Fresh Fish House,Detroit,,3,11,00,20,30
Fresh Fish House,Detroit,,4,10,00,21,00
Fresh Fish House,Detroit,,5,11,00,20,30
Fresh Fish House,Detroit,,6,12,00,18,00
Fresh Kabob,Las Vegas,,0,11,00,22,00
Fresh Kabob,Las Vegas,,1,11,00,22,00
Fresh Kabob,Las Vegas,,2,11,00,22,00
Fresh Kabob,Las Vegas,,3,11,00,22,00
Fresh Kabob,Las Vegas,,4,11,00,22,00
Fresh Kabob,Las Vegas,,5,11,00,22,00
Fresh Kabob,Las Vegas,,6,11,00,22,00
Fresh Kitchen,Long Island City,,0,06,30,22,00
Fresh Kitchen,Long Island City,,1,06,30,22,00
Fresh Kitchen,Long Island City,,2,06,30,22,00
Fresh Kitchen,Long Island City,,3,06,30,22,00
Fresh Kitchen,Long Island City,,4,06,30,22,00
Fresh Kitchen,Long Island City,,5,08,00,22,00
Fresh Kitchen,Long Island City,,6,08,00,22,00
Fresh Made Cafe,Perth,,0,11,30,16,00
Fresh Made Cafe,Perth,,1,11,30,16,00
Fresh Made Cafe,Perth,,2,11,30,16,00
Fresh Made Cafe,Perth,,3,11,30,16,00
Fresh Made Cafe,Perth,,4,11,30,20,00
Fresh Made Cafe,Perth,,5,11,30,20,00
Fresh Salt,New York,,0,11,00,02,00
Fresh Salt,New York,,1,11,00,02,00
Fresh Salt,New York,,2,11,00,02,00
Fresh Salt,New York,,3,11,00,04,00
Fresh Salt,New York,,4,11,00,04,00
Fresh Salt,New York,,5,10,30,04,00
Fresh Salt,New York,,6,10,30,02,00
Freshcraft,Denver,,0,11,00,00,00
Freshcraft,Denver,,1,11,00,00,00
Freshcraft,Denver,,2,11,00,00,00
Freshcraft,Denver,,3,11,00,00,00
Freshcraft,Denver,,4,11,00,02,00
Freshcraft,Denver,,5,11,00,02,00
Freshcraft,Denver,,6,11,00,00,00
Freshii,Detroit,,0,07,30,17,00
Freshii,Detroit,,1,07,30,17,00
Freshii,Detroit,,2,07,30,17,00
Freshii,Detroit,,3,07,30,17,00
Freshii,Detroit,,4,07,30,17,00
Freshly Baked Eatery,San Jose,,0,10,30,14,30
Freshly Baked Eatery,San Jose,,1,10,30,14,30
Freshly Baked Eatery,San Jose,,2,10,30,14,30
Freshly Baked Eatery,San Jose,,3,10,30,14,30
Freshly Baked Eatery,San Jose,,4,10,30,14,30
Freshy's,Seattle,,0,06,30,21,00
Freshy's,Seattle,,1,06,30,21,00
Freshy's,Seattle,,2,06,30,21,00
Freshy's,Seattle,,3,06,30,21,00
Freshy's,Seattle,,4,06,30,21,00
Freshy's,Seattle,,5,08,30,21,00
Freshy's,Seattle,,6,07,00,19,00
Friedman's,New York,,0,08,00,22,00
Friedman's,New York,,1,08,00,22,00
Friedman's,New York,,2,08,00,22,00
Friedman's,New York,,3,08,00,22,00
Friedman's,New York,,4,08,00,22,00
Friedman's,New York,,5,09,00,22,00
Friedman's,New York,,6,09,00,21,00
Friedman's,New York,,0,07,30,22,00
Friedman's,New York,,1,07,30,22,00
Friedman's,New York,,2,07,30,22,00
Friedman's,New York,,3,07,30,22,00
Friedman's,New York,,4,07,30,22,00
Friedman's,New York,,5,08,30,15,30
Friedman's,New York,,5,17,00,22,00
Friedman's,New York,,6,08,30,15,30
Friedman's,New York,,6,17,00,21,00
Friends,Liverpool,,0,16,30,02,00
Friends,Liverpool,,1,16,30,02,00
Friends,Liverpool,,2,16,30,02,00
Friends,Liverpool,,3,16,30,02,00
Friends,Liverpool,,4,16,30,02,00
Friends,Liverpool,,5,16,30,02,00
Friends,Liverpool,,6,16,30,02,00
Friggitoria,Sydney,,0,12,00,22,00
Friggitoria,Sydney,,1,12,00,22,00
Friggitoria,Sydney,,2,12,00,22,00
Friggitoria,Sydney,,3,12,00,22,00
Friggitoria,Sydney,,4,12,00,23,00
Friggitoria,Sydney,,5,13,00,23,00
Frijoles & Frescas Grilled Tacos,Las Vegas,,0,11,00,21,00
Frijoles & Frescas Grilled Tacos,Las Vegas,,1,11,00,21,00
Frijoles & Frescas Grilled Tacos,Las Vegas,,2,11,00,21,00
Frijoles & Frescas Grilled Tacos,Las Vegas,,3,11,00,21,00
Frijoles & Frescas Grilled Tacos,Las Vegas,,4,11,00,22,00
Frijoles & Frescas Grilled Tacos,Las Vegas,,5,11,00,22,00
Frijoles & Frescas Grilled Tacos,Las Vegas,,0,11,00,21,00
Frijoles & Frescas Grilled Tacos,Las Vegas,,1,11,00,21,00
Frijoles & Frescas Grilled Tacos,Las Vegas,,2,11,00,21,00
Frijoles & Frescas Grilled Tacos,Las Vegas,,3,11,00,21,00
Frijoles & Frescas Grilled Tacos,Las Vegas,,4,11,00,22,00
Frijoles & Frescas Grilled Tacos,Las Vegas,,5,11,00,22,00
Frisky Goat,Brisbane,,0,06,30,15,00
Frisky Goat,Brisbane,,1,06,30,15,00
Frisky Goat,Brisbane,,2,06,30,15,00
Frisky Goat,Brisbane,,3,06,30,15,00
Frisky Goat,Brisbane,,4,06,30,15,00
Fromage,Boston,,1,12,00,23,00
Fromage,Boston,,2,12,00,23,00
Fromage,Boston,,3,12,00,23,00
Fromage,Boston,,4,12,00,00,00
Fromage,Boston,,5,12,00,00,00
Frontline Restaurant,London,,0,12,00,16,00
Frontline Restaurant,London,,0,17,30,23,00
Frontline Restaurant,London,,1,12,00,16,00
Frontline Restaurant,London,,1,17,30,23,00
Frontline Restaurant,London,,2,12,00,16,00
Frontline Restaurant,London,,2,17,30,23,00
Frontline Restaurant,London,,3,12,00,16,00
Frontline Restaurant,London,,3,17,30,23,00
Frontline Restaurant,London,,4,12,00,16,00
Frontline Restaurant,London,,4,17,30,23,00
Frontline Restaurant,London,,5,18,00,23,00
Fugazza,Melbourne,,0,07,00,16,00
Fugazza,Melbourne,,1,07,00,16,00
Fugazza,Melbourne,,2,07,00,16,00
Fugazza,Melbourne,,3,07,00,16,00
Fugazza,Melbourne,,4,07,00,16,00
Fuh,Chicago,,0,11,00,21,00
Fuh,Chicago,,1,11,00,21,00
Fuh,Chicago,,2,11,00,21,00
Fuh,Chicago,,3,11,00,21,00
Fuh,Chicago,,4,11,00,21,00
Fuh,Chicago,,5,11,00,21,00
Fuh,Chicago,,6,11,00,21,00
Fuji at Ink Block,Boston,,0,11,00,01,00
Fuji at Ink Block,Boston,,1,11,00,01,00
Fuji at Ink Block,Boston,,2,11,00,01,00
Fuji at Ink Block,Boston,,3,11,00,01,00
Fuji at Ink Block,Boston,,4,11,00,02,00
Fuji at Ink Block,Boston,,5,11,00,02,00
Fuji at Ink Block,Boston,,6,11,00,01,00
Fuji Huoshao & Dumpling,San Jose,,1,10,30,14,30
Fuji Huoshao & Dumpling,San Jose,,1,16,30,21,00
Fuji Huoshao & Dumpling,San Jose,,2,10,30,14,30
Fuji Huoshao & Dumpling,San Jose,,2,16,30,21,00
Fuji Huoshao & Dumpling,San Jose,,3,10,30,14,30
Fuji Huoshao & Dumpling,San Jose,,3,16,30,21,00
Fuji Huoshao & Dumpling,San Jose,,4,10,30,14,30
Fuji Huoshao & Dumpling,San Jose,,4,16,30,21,00
Fuji Huoshao & Dumpling,San Jose,,5,10,30,14,30
Fuji Huoshao & Dumpling,San Jose,,5,16,30,21,00
Fuji Huoshao & Dumpling,San Jose,,6,10,30,14,30
Fuji Huoshao & Dumpling,San Jose,,6,16,30,21,00
Fuji Sushi,San Jose,,0,11,30,14,30
Fuji Sushi,San Jose,,0,17,00,22,00
Fuji Sushi,San Jose,,1,11,30,14,30
Fuji Sushi,San Jose,,1,17,00,22,00
Fuji Sushi,San Jose,,2,11,30,14,30
Fuji Sushi,San Jose,,2,17,00,22,00
Fuji Sushi,San Jose,,3,11,30,14,30
Fuji Sushi,San Jose,,3,17,00,22,00
Fuji Sushi,San Jose,,4,11,30,14,30
Fuji Sushi,San Jose,,4,17,00,22,00
Fuji Sushi,San Jose,,5,17,00,22,00
Fuji Sushi,San Jose,,6,17,30,21,30
Fuku Burger,Las Vegas,,0,11,30,01,00
Fuku Burger,Las Vegas,,1,11,30,01,00
Fuku Burger,Las Vegas,,2,11,30,01,00
Fuku Burger,Las Vegas,,3,11,30,01,00
Fuku Burger,Las Vegas,,4,11,30,03,00
Fuku Burger,Las Vegas,,5,11,30,03,00
Fuku Burger,Las Vegas,,6,11,30,01,00
Fukumimi Ramen,Las Vegas,,0,11,30,22,30
Fukumimi Ramen,Las Vegas,,1,11,30,22,30
Fukumimi Ramen,Las Vegas,,2,11,30,22,30
Fukumimi Ramen,Las Vegas,,3,11,30,22,30
Fukumimi Ramen,Las Vegas,,4,11,30,22,30
Fukumimi Ramen,Las Vegas,,5,11,30,22,30
Fukumimi Ramen,Las Vegas,,6,11,30,22,30
Fukuryu Ramen,Melbourne,,0,11,30,14,30
Fukuryu Ramen,Melbourne,,0,17,30,21,00
Fukuryu Ramen,Melbourne,,1,11,30,14,30
Fukuryu Ramen,Melbourne,,1,17,30,21,00
Fukuryu Ramen,Melbourne,,2,11,30,14,30
Fukuryu Ramen,Melbourne,,2,17,30,21,00
Fukuryu Ramen,Melbourne,,3,11,30,14,30
Fukuryu Ramen,Melbourne,,3,17,30,21,00
Fukuryu Ramen,Melbourne,,4,11,30,14,30
Fukuryu Ramen,Melbourne,,4,17,30,21,30
Fukuryu Ramen,Melbourne,,5,11,30,15,00
Fukuryu Ramen,Melbourne,,5,17,30,21,30
Fukuryu Ramen,Melbourne,,6,11,30,15,00
Fukuryu Ramen,Melbourne,,6,17,30,21,00
Fusion Taco,Houston,,0,11,00,21,00
Fusion Taco,Houston,,1,11,00,21,00
Fusion Taco,Houston,,2,11,00,21,00
Fusion Taco,Houston,,3,11,00,21,00
Fusion Taco,Houston,,4,11,00,23,00
Fusion Taco,Houston,,5,11,00,23,00
Fú Asian Kitchen,Las Vegas,,0,11,30,22,00
Fú Asian Kitchen,Las Vegas,,1,11,30,22,00
Fú Asian Kitchen,Las Vegas,,2,11,30,22,00
Fú Asian Kitchen,Las Vegas,,3,11,30,22,00
Fú Asian Kitchen,Las Vegas,,4,11,30,23,00
Fú Asian Kitchen,Las Vegas,,5,11,30,23,00
Fú Asian Kitchen,Las Vegas,,6,11,30,22,00
G & O,Chicago,,0,16,00,02,00
G & O,Chicago,,1,16,00,02,00
G & O,Chicago,,2,16,00,02,00
G & O,Chicago,,3,16,00,02,00
G & O,Chicago,,4,16,00,02,00
G & O,Chicago,,5,11,00,03,00
G & O,Chicago,,6,10,00,02,00
G-Dogs,Birmingham,,0,10,30,15,30
G-Dogs,Birmingham,,1,10,30,15,30
G-Dogs,Birmingham,,2,10,30,15,30
G-Dogs,Birmingham,,3,10,30,15,30
G-Dogs,Birmingham,,4,10,30,15,30
Gabriel's Soulfood & Smoked Meats,Houston,,0,17,00,01,00
Gabriel's Soulfood & Smoked Meats,Houston,,1,17,00,01,00
Gabriel's Soulfood & Smoked Meats,Houston,,2,17,00,01,00
Gabriel's Soulfood & Smoked Meats,Houston,,3,17,00,01,00
Gabriel's Soulfood & Smoked Meats,Houston,,4,17,00,01,00
Gabriel's Soulfood & Smoked Meats,Houston,,5,17,00,01,00
